,Resource Name,Duration,Trace_ID,ID,Parent_ID,Error?,duration_start,duration_end,Data Transfered,order,loc start,loc end,keep,depth
12901,/getrecommendations,250000,1fa7e19a943f29f7,72d1dd83f30e25b2,1fa7e19a943f29f7,false,402000,652000,2746.9,1.5,100000,350000,True,1
12902,/getproducts,36000,1fa7e19a943f29f7,a0901e34f11e22fa,72d1dd83f30e25b2,false,652000,688000,6037.1,2.0,200000,236000,True,2
1695,/cart,275000,b825b25662fafa93,b825b25662fafa93,Na,false,0,275000,9815.3,0.0,0,275000,True,0
1696,/getproducts,76000,b825b25662fafa93,cc575f54dfe0d7e4,4f52c7441ba100c3,false,275000,351000,989.8,2.0,200000,276000,True,2
1697,/getcart,178000,b825b25662fafa93,d3c52581c5de1f46,b825b25662fafa93,false,351000,529000,7353.2,0.5,100000,278000,True,1
1698,/getrecommendations,203000,b825b25662fafa93,4f52c7441ba100c3,b825b25662fafa93,false,529000,732000,6551.1,1.5,100000,303000,True,1
1703,/getcart,166000,9870df0341b8283c,4a006089bc663500,9870df0341b8283c,false,0,166000,5710.0,0.5,100000,266000,True,1
1704,/getrecommendations,298000,9870df0341b8283c,5c6b5872d52df2ad,9870df0341b8283c,false,166000,464000,321.0,1.5,100000,398000,True,1
1705,/getproducts,16000,9870df0341b8283c,935b3452bf6d6c46,5c6b5872d52df2ad,false,464000,480000,2836.7,2.0,200000,216000,True,2
1706,/cart,420000,9870df0341b8283c,9870df0341b8283c,Na,false,480000,900000,9655.7,0.0,0,420000,True,0
15354,/getcart,54000,27ca1d67f73667a1,4e02962db0a20698,27ca1d67f73667a1,false,0,54000,248.9,0.5,100000,154000,True,1
15355,/getproducts,14000,27ca1d67f73667a1,fcb1ac73f7786eb8,096ed1673dcdb8a7,false,54000,68000,2693.6,2.0,200000,214000,True,2
15356,/cart,477000,27ca1d67f73667a1,27ca1d67f73667a1,Na,false,68000,545000,2191.1,0.0,0,477000,True,0
15357,/getrecommendations,321000,27ca1d67f73667a1,096ed1673dcdb8a7,27ca1d67f73667a1,false,545000,866000,5519.5,1.5,100000,421000,True,1
3551,/cart,442000,c028eeb0c6c2f623,c028eeb0c6c2f623,Na,false,0,442000,180.2,0.0,0,442000,True,0
3552,/getcart,126000,c028eeb0c6c2f623,145de06dc6906cb9,c028eeb0c6c2f623,false,442000,568000,1968.2,0.5,100000,226000,True,1
3553,/getrecommendations,363000,c028eeb0c6c2f623,d1878dce8c48d9d6,c028eeb0c6c2f623,false,568000,931000,7577.2,1.5,100000,463000,True,1
3554,/getproducts,46000,c028eeb0c6c2f623,dd48e957eca11140,d1878dce8c48d9d6,false,931000,977000,6281.6,2.0,200000,246000,True,2
18543,/getcart,51000,f179ac96bcbc5a0a,9d99eef226217634,f179ac96bcbc5a0a,false,0,51000,9743.5,0.5,100000,151000,True,1
18544,/cart,242000,f179ac96bcbc5a0a,f179ac96bcbc5a0a,Na,false,51000,293000,1926.4,0.0,0,242000,True,0
18545,/getproducts,12000,f179ac96bcbc5a0a,a438d28785448525,0b03523310d02858,false,293000,305000,230.3,2.0,200000,212000,True,2
18546,/getrecommendations,130000,f179ac96bcbc5a0a,0b03523310d02858,f179ac96bcbc5a0a,false,305000,435000,2055.4,1.5,100000,230000,True,1
3205,/cart,196000,057e483e4aae742f,057e483e4aae742f,Na,false,0,196000,1833.4,0.0,0,196000,True,0
3206,/getcart,82000,057e483e4aae742f,353e6c38d5eaa4b5,057e483e4aae742f,false,196000,278000,7016.5,0.5,100000,182000,True,1
3207,/getrecommendations,145000,057e483e4aae742f,89e53e8f4c4ca26a,057e483e4aae742f,false,278000,423000,549.6,1.5,100000,245000,True,1
3208,/getproducts,98000,057e483e4aae742f,444348b7d6857003,89e53e8f4c4ca26a,false,423000,521000,2585.9,2.0,200000,298000,True,2
5544,/cart,362000,ce2232acc85e00eb,ce2232acc85e00eb,Na,false,0,362000,7033.0,0.0,0,362000,True,0
5545,/getcart,22000,ce2232acc85e00eb,cecfc3d16fe9c631,ce2232acc85e00eb,false,362000,384000,4699.0,0.5,100000,122000,True,1
5546,/getrecommendations,292000,ce2232acc85e00eb,25d9458759814db3,ce2232acc85e00eb,false,384000,676000,5580.2,1.5,100000,392000,True,1
5547,/getproducts,49000,ce2232acc85e00eb,3b6d5bad0b517c07,25d9458759814db3,false,676000,725000,9483.6,2.0,200000,249000,True,2
10179,/getrecommendations,255000,cd949568859e35b1,39488bfa2cd961d6,cd949568859e35b1,false,0,255000,4521.2,0.5,100000,355000,True,1
10180,/cart,336000,cd949568859e35b1,cd949568859e35b1,Na,false,255000,591000,5311.7,0.0,0,336000,True,0
10181,/getcart,4000,cd949568859e35b1,e7e73d950f523770,cd949568859e35b1,false,591000,595000,1574.2,1.5,100000,104000,True,1
10182,/getproducts,98000,cd949568859e35b1,7071380c47d427c7,39488bfa2cd961d6,false,595000,693000,1167.4,1.0,200000,298000,True,2
902,/getcart,35000,b311edc44973e1a8,3389d8b0e902cace,b311edc44973e1a8,false,0,35000,1261.0,0.5,100000,135000,True,1
903,/getrecommendations,155000,b311edc44973e1a8,04160b440d8c1913,b311edc44973e1a8,false,35000,190000,5878.9,1.5,100000,255000,True,1
904,/getproducts,68000,b311edc44973e1a8,7e023957e57e3983,04160b440d8c1913,false,190000,258000,3618.2,2.0,200000,268000,True,2
905,/cart,325000,b311edc44973e1a8,b311edc44973e1a8,Na,false,258000,583000,2013.5,0.0,0,325000,True,0
3278,/cart,413000,77ae553156b377e3,77ae553156b377e3,Na,false,0,413000,9097.0,0.0,0,413000,True,0
3279,/getproducts,91000,77ae553156b377e3,b9a43ff715957445,b3fc7a8c81e98343,false,413000,504000,8343.5,2.0,200000,291000,True,2
3280,/getcart,157000,77ae553156b377e3,59b95e8e79622979,77ae553156b377e3,false,504000,661000,2462.0,0.5,100000,257000,True,1
3281,/getrecommendations,334000,77ae553156b377e3,b3fc7a8c81e98343,77ae553156b377e3,false,661000,995000,8499.4,1.5,100000,434000,True,1
4319,/cart,568000,a77ebe21545f35e8,a77ebe21545f35e8,Na,false,0,568000,765.5,0.0,0,568000,True,0
4320,/getrecommendations,460000,a77ebe21545f35e8,19e9201f7a06deb3,a77ebe21545f35e8,false,568000,1028000,277.0,0.5,100000,560000,True,1
4321,/getproducts,191000,a77ebe21545f35e8,52ae04bd887c6f70,19e9201f7a06deb3,false,1028000,1219000,5190.8,1.0,200000,391000,True,2
4322,/getcart,55000,a77ebe21545f35e8,bc405de020350878,a77ebe21545f35e8,false,1219000,1274000,5304.3,1.5,100000,155000,True,1
2805,/getcart,21000,758ef6ae134f9d19,9a6d817cbd78e2db,758ef6ae134f9d19,false,0,21000,9488.2,0.5,100000,121000,True,1
2806,/cart,492000,758ef6ae134f9d19,758ef6ae134f9d19,Na,false,21000,513000,3875.7,0.0,0,492000,True,0
2807,/getproducts,77000,758ef6ae134f9d19,39cef2130dd40be7,95e4f5193bafb646,false,513000,590000,1651.9,2.0,200000,277000,True,2
2808,/getrecommendations,329000,758ef6ae134f9d19,95e4f5193bafb646,758ef6ae134f9d19,false,590000,919000,1896.9,1.5,100000,429000,True,1
7879,/cart,299000,92ffd0276aad7c3a,92ffd0276aad7c3a,Na,false,0,299000,5888.0,0.0,0,299000,True,0
7880,/getcart,18000,92ffd0276aad7c3a,10e60ae4ed465f44,92ffd0276aad7c3a,false,299000,317000,2326.0,0.5,100000,118000,True,1
7881,/getproducts,71000,92ffd0276aad7c3a,5ed59c0a778e8cfb,b5e347e7e0414855,false,317000,388000,9579.3,2.0,200000,271000,True,2
7882,/getrecommendations,215000,92ffd0276aad7c3a,b5e347e7e0414855,92ffd0276aad7c3a,false,388000,603000,736.1,1.5,100000,315000,True,1
3475,/cart,305000,a1875d578ec26062,a1875d578ec26062,Na,false,0,305000,5683.6,0.0,0,305000,True,0
3476,/getproducts,38000,a1875d578ec26062,a2b144c7308c4f6f,74f11006ba47bc11,false,305000,343000,536.5,2.0,200000,238000,True,2
3477,/getcart,177000,a1875d578ec26062,ab5e505f3d96d3b5,a1875d578ec26062,false,343000,520000,2205.0,0.5,100000,277000,True,1
3478,/getrecommendations,259000,a1875d578ec26062,74f11006ba47bc11,a1875d578ec26062,false,520000,779000,330.7,1.5,100000,359000,True,1
8491,/cart,218000,326b1f3bca31e9c2,326b1f3bca31e9c2,Na,false,0,218000,9458.0,0.0,0,218000,True,0
8492,/getrecommendations,108000,326b1f3bca31e9c2,ab1b1273194d3974,326b1f3bca31e9c2,false,218000,326000,678.0,0.5,100000,208000,True,1
8493,/getproducts,26000,326b1f3bca31e9c2,9974cdde5cd0cc36,ab1b1273194d3974,false,326000,352000,7892.5,1.0,200000,226000,True,2
8494,/getcart,105000,326b1f3bca31e9c2,f409e8309b63a32f,326b1f3bca31e9c2,false,352000,457000,3388.7,1.5,100000,205000,True,1
11726,/getcart,100000,3c8b15df2d142029,1efc2d57e71e1840,3c8b15df2d142029,false,0,100000,7858.7,0.5,100000,200000,True,1
11727,/cart,586000,3c8b15df2d142029,3c8b15df2d142029,Na,false,100000,686000,9260.0,0.0,0,586000,True,0
11728,/getrecommendations,433000,3c8b15df2d142029,95e8d8afaf0a064c,3c8b15df2d142029,false,686000,1119000,6213.6,1.5,100000,533000,True,1
11729,/getproducts,68000,3c8b15df2d142029,9bb61e16188fb980,95e8d8afaf0a064c,false,1119000,1187000,2510.3,2.0,200000,268000,True,2
9449,/money,60000,0c53133674135b65,de9f92c3fd2a10bd,002a46cac01d50a5,false,0,60000,5514.9,1.0,200000,260000,False,2
9450,/getconversion,146000,0c53133674135b65,002a46cac01d50a5,0c53133674135b65,false,60000,206000,7449.3,0.5,100000,246000,False,1
9451,/currency,208000,0c53133674135b65,0c53133674135b65,Na,false,206000,414000,5430.1,0.0,0,208000,False,0
6906,/cart,339000,c225c384c11a8001,c225c384c11a8001,Na,false,0,339000,8031.9,0.0,0,339000,True,0
6907,/getproducts,21000,c225c384c11a8001,de862ad9b34901c5,71d6504957c2f771,false,339000,360000,3623.4,1.0,200000,221000,True,2
6908,/getrecommendations,239000,c225c384c11a8001,71d6504957c2f771,c225c384c11a8001,false,360000,599000,2928.8,0.5,100000,339000,True,1
6909,/getcart,129000,c225c384c11a8001,77e15863b334f399,c225c384c11a8001,false,599000,728000,574.8,1.5,100000,229000,True,1
10454,/cart,293000,b5b513ab78012ba8,b5b513ab78012ba8,Na,false,0,293000,1961.1,0.0,0,293000,True,0
10455,/getproducts,82000,b5b513ab78012ba8,8dc3254ee5058631,0312830144b319db,false,293000,375000,4268.7,2.0,200000,282000,True,2
10456,/getcart,154000,b5b513ab78012ba8,6528addd49e1845f,b5b513ab78012ba8,false,375000,529000,1908.6,0.5,100000,254000,True,1
10457,/getrecommendations,232000,b5b513ab78012ba8,0312830144b319db,b5b513ab78012ba8,false,529000,761000,1288.0,1.5,100000,332000,True,1
11531,/getproducts,78000,511d6bf8f955f15a,e8432018d584bec5,c1dc6677da459759,false,0,78000,1516.9,2.0,200000,278000,True,2
11532,/cart,422000,511d6bf8f955f15a,511d6bf8f955f15a,Na,false,78000,500000,1857.2,0.0,0,422000,True,0
11533,/getcart,163000,511d6bf8f955f15a,ea884efec0f73d89,511d6bf8f955f15a,false,500000,663000,194.3,0.5,100000,263000,True,1
11534,/getrecommendations,329000,511d6bf8f955f15a,c1dc6677da459759,511d6bf8f955f15a,false,663000,992000,8060.2,1.5,100000,429000,True,1
2545,/getcart,53000,be00ef4a2b784292,5f7181ea140e5aff,be00ef4a2b784292,false,0,53000,7494.8,0.5,100000,153000,True,1
2546,/getproducts,20000,be00ef4a2b784292,ed701e813acd079b,2a455397910871ff,false,53000,73000,6352.7,2.0,200000,220000,True,2
2547,/getrecommendations,241000,be00ef4a2b784292,2a455397910871ff,be00ef4a2b784292,false,73000,314000,9951.7,1.5,100000,341000,True,1
2548,/cart,311000,be00ef4a2b784292,be00ef4a2b784292,Na,false,314000,625000,618.0,0.0,0,311000,True,0
7400,/cart,407000,546ec9f09857595a,546ec9f09857595a,Na,false,0,407000,4450.7,0.0,0,407000,True,0
7401,/getcart,199000,546ec9f09857595a,52a15868359b0750,546ec9f09857595a,false,407000,606000,6436.8,0.5,100000,299000,True,1
7402,/getrecommendations,250000,546ec9f09857595a,b58b3f3e961e1f10,546ec9f09857595a,false,606000,856000,2239.5,1.5,100000,350000,True,1
7403,/getproducts,89000,546ec9f09857595a,43d0f811845f9de3,b58b3f3e961e1f10,false,856000,945000,2812.2,2.0,200000,289000,True,2
3716,/getproducts,11000,b840d92cf9c356a6,bfe6f23984d431ef,44711a856f095446,false,0,11000,7510.2,2.0,200000,211000,True,2
3717,/cart,195000,b840d92cf9c356a6,b840d92cf9c356a6,Na,false,11000,206000,7040.1,0.0,0,195000,True,0
3718,/getcart,27000,b840d92cf9c356a6,3c555c3c74e3652d,b840d92cf9c356a6,false,206000,233000,4644.4,0.5,100000,127000,True,1
3719,/getrecommendations,127000,b840d92cf9c356a6,44711a856f095446,b840d92cf9c356a6,false,233000,360000,829.4,1.5,100000,227000,True,1
3931,/getproducts,6000,73bab956efebd7f4,d2302622c371fc0f,1dc1c33b5cf63765,false,0,6000,2056.1,1.0,200000,206000,True,2
3932,/getrecommendations,225000,73bab956efebd7f4,1dc1c33b5cf63765,73bab956efebd7f4,false,6000,231000,4579.5,0.5,100000,325000,True,1
3933,/cart,250000,73bab956efebd7f4,73bab956efebd7f4,Na,false,231000,481000,5307.9,0.0,0,250000,True,0
3934,/getcart,3000,73bab956efebd7f4,7225e01ddde8b7a6,73bab956efebd7f4,false,481000,484000,9187.7,1.5,100000,103000,True,1
4669,/getrecommendations,201000,aa4ebac93e0a570a,176b3b57f51fcf55,aa4ebac93e0a570a,false,0,201000,7879.6,0.5,100000,301000,False,1
4670,/product,329000,aa4ebac93e0a570a,aa4ebac93e0a570a,Na,false,201000,530000,6887.7,0.0,0,329000,False,0
4671,/getproducts,96000,aa4ebac93e0a570a,5e9b4b3e0916f82f,aa4ebac93e0a570a,false,530000,626000,1694.5,1.5,100000,196000,False,1
4672,/getproducts,4000,aa4ebac93e0a570a,d05235145c918201,176b3b57f51fcf55,false,626000,630000,6694.1,1.0,200000,204000,False,2
4673,/adrequest,84000,aa4ebac93e0a570a,1a28570940d16bcd,aa4ebac93e0a570a,false,630000,714000,9202.7,2.5,100000,184000,False,1
12338,/getcart,99000,40e7057367f7e4f2,38b58aec489bfb57,40e7057367f7e4f2,false,0,99000,2362.7,0.5,100000,199000,True,1
12339,/getproducts,60000,40e7057367f7e4f2,0f09fa5a2694bcb4,e8a3c8d8803976ac,false,99000,159000,4983.1,2.0,200000,260000,True,2
12340,/cart,339000,40e7057367f7e4f2,40e7057367f7e4f2,Na,false,159000,498000,7092.1,0.0,0,339000,True,0
12341,/getrecommendations,200000,40e7057367f7e4f2,e8a3c8d8803976ac,40e7057367f7e4f2,false,498000,698000,5441.4,1.5,100000,300000,True,1
16993,/getcart,54000,517c0db14ec71f44,889a6462892fbed5,517c0db14ec71f44,false,0,54000,4128.2,0.5,100000,154000,True,1
16994,/getproducts,89000,517c0db14ec71f44,424f1254bee82398,8c6d097f40f63b52,false,54000,143000,5054.5,2.0,200000,289000,True,2
16995,/cart,355000,517c0db14ec71f44,517c0db14ec71f44,Na,false,143000,498000,7541.4,0.0,0,355000,True,0
16996,/getrecommendations,222000,517c0db14ec71f44,8c6d097f40f63b52,517c0db14ec71f44,false,498000,720000,2759.6,1.5,100000,322000,True,1
14983,/getcart,89000,f03b035b4b90fd5c,fc919dd36a8e4a0a,f03b035b4b90fd5c,false,0,89000,4793.5,0.5,100000,189000,True,1
14984,/cart,381000,f03b035b4b90fd5c,f03b035b4b90fd5c,Na,false,89000,470000,6047.4,0.0,0,381000,True,0
14985,/getproducts,85000,f03b035b4b90fd5c,fc54b38fd5962bb0,76b34d354df3a414,false,470000,555000,7453.4,2.0,200000,285000,True,2
14986,/getrecommendations,329000,f03b035b4b90fd5c,76b34d354df3a414,f03b035b4b90fd5c,false,555000,884000,2807.0,1.5,100000,429000,True,1
9955,/getcart,75000,76f2a13a040ff786,84e2da31e8c1c417,76f2a13a040ff786,false,0,75000,5887.0,0.5,100000,175000,True,1
9956,/cart,393000,76f2a13a040ff786,76f2a13a040ff786,Na,false,75000,468000,193.0,0.0,0,393000,True,0
9957,/getrecommendations,309000,76f2a13a040ff786,ec986e7259a85d76,76f2a13a040ff786,false,468000,777000,7917.6,1.5,100000,409000,True,1
9958,/getproducts,33000,76f2a13a040ff786,c73eab4c9cc5c3a8,ec986e7259a85d76,false,777000,810000,9432.3,2.0,200000,233000,True,2
11120,/cart,410000,2702f0c7e4ca7177,2702f0c7e4ca7177,Na,false,0,410000,8361.0,0.0,0,410000,True,0
11121,/getcart,193000,2702f0c7e4ca7177,69bb1c4c5ced6e72,2702f0c7e4ca7177,false,410000,603000,9819.2,0.5,100000,293000,True,1
11122,/getproducts,88000,2702f0c7e4ca7177,c9838edf6fc15ca1,521696037ff8d9b6,false,603000,691000,1517.4,2.0,200000,288000,True,2
11123,/getrecommendations,314000,2702f0c7e4ca7177,521696037ff8d9b6,2702f0c7e4ca7177,false,691000,1005000,7801.8,1.5,100000,414000,True,1
1237,/getproducts,52000,060e0ce5fda843eb,7eeb2cf6b7543067,b335ac366ebe65f3,false,0,52000,1633.9,1.0,200000,252000,True,2
1238,/getrecommendations,256000,060e0ce5fda843eb,b335ac366ebe65f3,060e0ce5fda843eb,false,52000,308000,142.4,0.5,100000,356000,True,1
1239,/cart,355000,060e0ce5fda843eb,060e0ce5fda843eb,Na,false,308000,663000,9273.7,0.0,0,355000,True,0
1240,/getcart,104000,060e0ce5fda843eb,deff7ae4a748d025,060e0ce5fda843eb,false,663000,767000,8803.7,1.5,100000,204000,True,1
11262,/getcart,117000,797f7d09910c973b,e7ea788d8cba80a9,797f7d09910c973b,false,0,117000,4609.1,0.5,100000,217000,True,1
11263,/getrecommendations,367000,797f7d09910c973b,cecd7f4eb89a9045,797f7d09910c973b,false,117000,484000,3671.6,1.5,100000,467000,True,1
11264,/getproducts,96000,797f7d09910c973b,fa2caa8a19a35560,cecd7f4eb89a9045,false,484000,580000,387.3,2.0,200000,296000,True,2
11265,/cart,498000,797f7d09910c973b,797f7d09910c973b,Na,false,580000,1078000,9689.7,0.0,0,498000,True,0
898,/cart,421000,de57344c614c431a,de57344c614c431a,Na,false,0,421000,5402.6,0.0,0,421000,True,0
899,/getcart,45000,de57344c614c431a,f5e16b3659d9a299,de57344c614c431a,false,421000,466000,9750.7,0.5,100000,145000,True,1
900,/getproducts,79000,de57344c614c431a,73d5b637b6aa56db,7ec5126322911cd2,false,466000,545000,4320.6,2.0,200000,279000,True,2
901,/getrecommendations,398000,de57344c614c431a,7ec5126322911cd2,de57344c614c431a,false,545000,943000,1543.8,1.5,100000,498000,True,1
13152,/getproducts,64000,20296cde9ee12ae6,89f8e08709972538,4e2e8db147bd9506,false,0,64000,2455.1,2.0,200000,264000,True,2
13153,/cart,400000,20296cde9ee12ae6,20296cde9ee12ae6,Na,false,64000,464000,5920.0,0.0,0,400000,True,0
13154,/getcart,161000,20296cde9ee12ae6,8c5287731c9ee095,20296cde9ee12ae6,false,464000,625000,7870.2,0.5,100000,261000,True,1
13155,/getrecommendations,227000,20296cde9ee12ae6,4e2e8db147bd9506,20296cde9ee12ae6,false,625000,852000,1129.7,1.5,100000,327000,True,1
3492,/getrecommendations,268000,86a7c68ba8ecb847,d194db0afc5e3a03,86a7c68ba8ecb847,false,0,268000,8623.4,0.5,100000,368000,True,1
3493,/getcart,50000,86a7c68ba8ecb847,4946b291dce706e9,86a7c68ba8ecb847,false,268000,318000,9316.6,1.5,100000,150000,True,1
3494,/getproducts,56000,86a7c68ba8ecb847,7a19b13b6339b522,d194db0afc5e3a03,false,318000,374000,5782.7,1.0,200000,256000,True,2
3495,/cart,365000,86a7c68ba8ecb847,86a7c68ba8ecb847,Na,false,374000,739000,8050.8,0.0,0,365000,True,0
3274,/getcart,26000,feedc2523755f12c,bc8a8a6a52910789,feedc2523755f12c,false,0,26000,695.8,0.5,100000,126000,True,1
3275,/getproducts,47000,feedc2523755f12c,f30e1b3d43b3935b,d86ac612e4c864c3,false,26000,73000,7236.5,2.0,200000,247000,True,2
3276,/cart,296000,feedc2523755f12c,feedc2523755f12c,Na,false,73000,369000,2680.7,0.0,0,296000,True,0
3277,/getrecommendations,167000,feedc2523755f12c,d86ac612e4c864c3,feedc2523755f12c,false,369000,536000,2939.8,1.5,100000,267000,True,1
15694,/getproducts,17000,3e92f1f87f598dbb,835b2c43e45dde01,3e92f1f87f598dbb,false,0,17000,9677.4,0.5,100000,117000,False,1
15695,/getproducts,8000,3e92f1f87f598dbb,6ba9c710865077bd,94c934ae2ffc632a,false,17000,25000,8326.0,2.0,200000,208000,False,2
15696,/product,506000,3e92f1f87f598dbb,3e92f1f87f598dbb,Na,false,25000,531000,5177.7,0.0,0,506000,False,0
15697,/getrecommendations,330000,3e92f1f87f598dbb,94c934ae2ffc632a,3e92f1f87f598dbb,false,531000,861000,4686.5,1.5,100000,430000,False,1
15698,/adrequest,20000,3e92f1f87f598dbb,7c0d5b1766e48d4f,3e92f1f87f598dbb,false,861000,881000,791.6,2.5,100000,120000,False,1
10365,/cart,403000,3f33e605216401ba,3f33e605216401ba,Na,false,0,403000,4153.5,0.0,0,403000,True,0
10366,/getcart,184000,3f33e605216401ba,5f6f59f21df36700,3f33e605216401ba,false,403000,587000,7220.3,0.5,100000,284000,True,1
10367,/getrecommendations,338000,3f33e605216401ba,e5e57b4a3304b9e6,3f33e605216401ba,false,587000,925000,3929.9,1.5,100000,438000,True,1
10368,/getproducts,84000,3f33e605216401ba,1307a6d20e38a057,e5e57b4a3304b9e6,false,925000,1009000,3375.1,2.0,200000,284000,True,2
15848,/cart,330000,5cc696daaa7201c3,5cc696daaa7201c3,Na,false,0,330000,654.8,0.0,0,330000,True,0
15849,/getcart,108000,5cc696daaa7201c3,2c43b9a6fc77f845,5cc696daaa7201c3,false,330000,438000,507.0,0.5,100000,208000,True,1
15850,/getproducts,92000,5cc696daaa7201c3,959b3c022afb46d0,da3725193c8af605,false,438000,530000,4583.2,2.0,200000,292000,True,2
15851,/getrecommendations,215000,5cc696daaa7201c3,da3725193c8af605,5cc696daaa7201c3,false,530000,745000,8987.7,1.5,100000,315000,True,1
2941,/getcart,37000,b017bf0ea3312fe0,147c77ede43a2d7a,b017bf0ea3312fe0,false,0,37000,6283.2,0.5,100000,137000,True,1
2942,/cart,355000,b017bf0ea3312fe0,b017bf0ea3312fe0,Na,false,37000,392000,7501.6,0.0,0,355000,True,0
2943,/getproducts,24000,b017bf0ea3312fe0,c1c664feb849f8f5,6cb7ddf9d3289a44,false,392000,416000,2056.3,2.0,200000,224000,True,2
2944,/getrecommendations,267000,b017bf0ea3312fe0,6cb7ddf9d3289a44,b017bf0ea3312fe0,false,416000,683000,9575.8,1.5,100000,367000,True,1
14048,/cart,368000,54ccfcf11283ba9d,54ccfcf11283ba9d,Na,false,0,368000,1533.4,0.0,0,368000,True,0
14049,/getcart,71000,54ccfcf11283ba9d,efe8da720c4e968a,54ccfcf11283ba9d,false,368000,439000,7585.6,0.5,100000,171000,True,1
14050,/getrecommendations,274000,54ccfcf11283ba9d,71f9fa010738062d,54ccfcf11283ba9d,false,439000,713000,1358.3,1.5,100000,374000,True,1
14051,/getproducts,55000,54ccfcf11283ba9d,5bbed0f4bf3ed2c5,71f9fa010738062d,false,713000,768000,1612.8,2.0,200000,255000,True,2
9122,/product,701000,b5b1baab53b635be,b5b1baab53b635be,Na,false,0,701000,9230.8,0.0,0,701000,False,0
9123,/getrecommendations,68000,b5b1baab53b635be,0fba4db843f3765e,b5b1baab53b635be,false,701000,769000,7168.0,0.5,100000,168000,False,1
9124,/getproducts,72000,b5b1baab53b635be,6e43910f0e2f7e01,b5b1baab53b635be,false,769000,841000,2023.0,1.5,100000,172000,False,1
9125,/getproducts,53000,b5b1baab53b635be,93208bb8017bf267,0fba4db843f3765e,false,841000,894000,7387.3,1.0,200000,253000,False,2
9126,/adrequest,384000,b5b1baab53b635be,34d51016c7ac4cdc,b5b1baab53b635be,false,894000,1278000,2927.8,2.5,100000,484000,False,1
3638,/creditcardinfo,24000,7cc7433c7b089985,876047c36fa971e1,f842a0a11af662c9,false,0,24000,9699.6,1.0,200000,224000,False,2
3639,/orderresult,23000,7cc7433c7b089985,d80a89d5f2d33059,1a46b24997116414,false,24000,47000,363.8,2.5,300000,323000,False,3
3640,/sendorderconfirmation,376000,7cc7433c7b089985,1a46b24997116414,f842a0a11af662c9,false,47000,423000,3733.1,2.0,200000,576000,False,2
3641,/placeorder,757000,7cc7433c7b089985,f842a0a11af662c9,7cc7433c7b089985,false,423000,1180000,4866.2,0.5,100000,857000,False,1
3642,/money,53000,7cc7433c7b089985,adcdb62d8aae37a5,c2bc3d8c18964af9,false,1180000,1233000,8947.5,3.5,300000,353000,False,3
3643,/getconversion,71000,7cc7433c7b089985,c2bc3d8c18964af9,f842a0a11af662c9,false,1233000,1304000,1509.1,3.0,200000,271000,False,2
3644,/address,73000,7cc7433c7b089985,9999e61278c7f428,f842a0a11af662c9,false,1304000,1377000,2543.1,4.0,200000,273000,False,2
3645,/checkout,2086000,7cc7433c7b089985,7cc7433c7b089985,Na,false,1377000,3463000,1754.3,0.0,0,2086000,False,0
3646,/getcart,34000,7cc7433c7b089985,857c5521f9ef56a5,f842a0a11af662c9,false,3463000,3497000,7346.3,5.0,200000,234000,False,2
9150,/getcart,187000,3fc6a461950274f9,f909bc179a7bcdf6,3fc6a461950274f9,false,0,187000,1847.8,0.5,100000,287000,True,1
9151,/getrecommendations,242000,3fc6a461950274f9,b15ce88ac972bf2e,3fc6a461950274f9,false,187000,429000,1560.1,1.5,100000,342000,True,1
9152,/cart,264000,3fc6a461950274f9,3fc6a461950274f9,Na,false,429000,693000,3455.9,0.0,0,264000,True,0
9153,/getproducts,50000,3fc6a461950274f9,f3d4fe6bc6608053,b15ce88ac972bf2e,false,693000,743000,7521.5,2.0,200000,250000,True,2
10445,/getcart,116000,ff19429db214bb40,47ce6afebcb1b56d,ff19429db214bb40,false,0,116000,740.6,0.5,100000,216000,True,1
10446,/getproducts,41000,ff19429db214bb40,451bbbe3ddecd0a3,cab590bc5edb631c,false,116000,157000,1953.2,2.0,200000,241000,True,2
10447,/cart,387000,ff19429db214bb40,ff19429db214bb40,Na,false,157000,544000,4660.8,0.0,0,387000,True,0
10448,/getrecommendations,254000,ff19429db214bb40,cab590bc5edb631c,ff19429db214bb40,false,544000,798000,3775.2,1.5,100000,354000,True,1
11603,/getrecommendations,222000,3fb3ce861568e9cf,41753e324db71217,3fb3ce861568e9cf,false,0,222000,6647.8,0.5,100000,322000,True,1
11604,/getcart,67000,3fb3ce861568e9cf,5b4c484af5cf9dc7,3fb3ce861568e9cf,false,222000,289000,9179.6,1.5,100000,167000,True,1
11605,/cart,369000,3fb3ce861568e9cf,3fb3ce861568e9cf,Na,false,289000,658000,4657.6,0.0,0,369000,True,0
11606,/getproducts,71000,3fb3ce861568e9cf,a53a42b267fc0c3d,41753e324db71217,false,658000,729000,9986.0,1.0,200000,271000,True,2
7542,/getcart,55000,8f0ed781102c6e83,d72f3591a367667e,8f0ed781102c6e83,false,0,55000,8850.9,0.5,100000,155000,True,1
7543,/getrecommendations,244000,8f0ed781102c6e83,7f7addde64e62a73,8f0ed781102c6e83,false,55000,299000,9729.8,1.5,100000,344000,True,1
7544,/getproducts,80000,8f0ed781102c6e83,497a8fb2f794bb8c,7f7addde64e62a73,false,299000,379000,763.8,2.0,200000,280000,True,2
7545,/cart,337000,8f0ed781102c6e83,8f0ed781102c6e83,Na,false,379000,716000,2861.6,0.0,0,337000,True,0
